hash1, hash2, hash3, hash4, hash5, hash6, 
0, 0, 0, 47, 1, 17, 
0, 0, 0, 52, 74, 18, 
0, 0, 0, 59, 7, 25, 
0, 0, 0, 55, 5, 29, 
0, 0, 0, 72, 0, 24, 
0, 0, 0, 63, 75, 22, 
0, 0, 0, 61, 9, 14, 
0, 0, 0, 60, 3, 17, 
0, 0, 0, 86, 0, 16, 
0, 0, 0, 87, 82, 25, 
0, 0, 0, 70, 3, 21, 
0, 0, 0, 76, 4, 26, 
0, 0, 0, 75, 1, 25, 
0, 0, 0, 76, 82, 13, 
0, 0, 0, 84, 5, 25, 
0, 0, 0, 71, 5, 29, 
0, 0, 0, 76, 0, 18, 
0, 0, 0, 92, 72, 13, 
0, 0, 0, 77, 4, 18, 
0, 0, 0, 67, 3, 20, 
0, 0, 0, 80, 0, 18, 
0, 0, 0, 79, 92, 16, 
0, 0, 0, 69, 9, 20, 
0, 0, 0, 78, 3, 20, 
0, 0, 0, 73, 0, 26, 
0, 0, 0, 76, 76, 17, 
0, 0, 0, 68, 9, 21, 
0, 0, 0, 78, 5, 24, 
0, 0, 0, 77, 0, 11, 
0, 0, 0, 59, 81, 27, 
0, 0, 0, 82, 9, 17, 
0, 0, 0, 84, 4, 15, 
0, 0, 0, 62, 0, 22, 
0, 0, 0, 71, 84, 15, 
0, 0, 0, 64, 4, 26, 
0, 0, 0, 61, 1, 20, 
0, 0, 0, 63, 0, 19, 
0, 0, 0, 53, 61, 17, 
0, 0, 0, 55, 9, 16, 
0, 0, 0, 46, 5, 24, 
0, 0, 0, 53, 0, 22, 
0, 0, 0, 41, 79, 18, 
0, 0, 0, 52, 4, 22, 
0, 0, 0, 40, 3, 16, 
0, 0, 0, 37, 1, 18, 
0, 0, 0, 52, 71, 15, 
0, 0, 0, 37, 8, 20, 
0, 0, 0, 29, 2, 27, 
0, 0, 0, 33, 0, 25, 
0, 0, 0, 23, 47, 17, 
0, 0, 0, 23, 5, 34, 
0, 0, 0, 20, 3, 26, 
0, 0, 0, 21, 0, 28, 
0, 0, 0, 22, 77, 19, 
0, 0, 0, 21, 8, 23, 
0, 0, 0, 19, 5, 15, 
0, 0, 0, 22, 1, 16, 
0, 0, 0, 13, 68, 18, 
0, 0, 0, 10, 4, 24, 
0, 0, 0, 18, 4, 22, 
0, 0, 0, 3, 0, 24, 
0, 0, 0, 8, 53, 22, 
0, 0, 0, 8, 4, 24, 
0, 0, 0, 6, 2, 18, 
0, 0, 0, 7, 0, 17, 
0, 0, 0, 5, 86, 33, 
0, 0, 0, 5, 3, 23, 
0, 0, 0, 12, 3, 22, 
0, 0, 0, 10, 1, 17, 
0, 0, 0, 12, 73, 21, 
0, 0, 0, 9, 11, 18, 
0, 0, 0, 4, 5, 17, 
0, 0, 0, 10, 0, 14, 
0, 0, 0, 15, 55, 13, 
0, 0, 0, 9, 10, 26, 
0, 0, 0, 7, 5, 14, 
0, 0, 0, 4, 0, 27, 
0, 0, 0, 12, 79, 17, 
0, 0, 0, 12, 1, 24, 
0, 0, 0, 14, 3, 24, 
0, 0, 0, 9, 0, 23, 
0, 0, 0, 9, 58, 26, 
0, 0, 0, 13, 8, 17, 
0, 0, 0, 12, 5, 29, 
0, 0, 0, 27, 1, 24, 
0, 0, 0, 13, 73, 17, 
0, 0, 0, 21, 13, 17, 
0, 0, 0, 20, 1, 29, 
0, 0, 0, 25, 0, 18, 
0, 0, 0, 17, 87, 22, 
0, 0, 0, 23, 7, 18, 
0, 0, 0, 19, 1, 12, 
0, 0, 0, 12, 0, 20, 
0, 0, 0, 26, 53, 20, 
0, 0, 0, 20, 9, 21, 
0, 0, 0, 24, 4, 23, 
0, 0, 0, 27, 0, 22, 
0, 0, 0, 23, 84, 13, 
0, 0, 0, 22, 14, 20, 
0, 0, 0, 27, 6, 19, 
0, 0, 0, 35, 0, 28, 
0, 0, 0, 23, 86, 19, 
0, 0, 0, 35, 6, 20, 
0, 0, 0, 40, 6, 18, 
0, 0, 0, 55, 1, 24, 
0, 0, 0, 26, 50, 19, 
0, 0, 0, 41, 3, 14, 
0, 0, 0, 45, 3, 15, 
0, 0, 0, 42, 0, 28, 
0, 0, 0, 42, 85, 24, 
0, 0, 0, 46, 4, 22, 
0, 0, 0, 41, 3, 18, 
0, 0, 0, 32, 0, 21, 
0, 0, 0, 35, 96, 13, 
0, 0, 0, 51, 1, 23, 
0, 0, 0, 42, 1, 19, 
0, 0, 0, 43, 0, 26, 
0, 0, 0, 48, 59, 17, 
0, 0, 0, 60, 9, 18, 
0, 0, 0, 49, 0, 14, 
0, 0, 0, 57, 0, 18, 
0, 0, 0, 59, 85, 30, 
0, 0, 0, 58, 6, 26, 
0, 0, 0, 44, 2, 20, 
0, 0, 0, 58, 0, 19, 
0, 0, 0, 64, 68, 23, 
0, 0, 0, 50, 11, 21, 
0, 0, 0, 57, 10, 29, 
0, 0, 0, 56, 0, 19, 
0, 0, 0, 73, 57, 18, 
0, 0, 0, 50, 6, 25, 
0, 0, 0, 52, 3, 20, 
0, 0, 0, 51, 0, 23, 
0, 0, 0, 57, 79, 23, 
0, 0, 0, 57, 6, 17, 
0, 0, 0, 62, 3, 26, 
0, 0, 0, 42, 0, 21, 
0, 0, 0, 34, 72, 12, 
0, 0, 0, 54, 7, 18, 
0, 0, 0, 55, 4, 16, 
0, 0, 0, 47, 0, 22, 
0, 0, 0, 28, 66, 22, 
0, 0, 0, 58, 4, 16, 
0, 0, 0, 43, 3, 18, 
0, 0, 0, 27, 1, 15, 
0, 0, 0, 55, 88, 27, 
0, 0, 0, 51, 9, 24, 
0, 0, 0, 37, 4, 16, 
0, 0, 0, 33, 0, 24, 
0, 0, 0, 41, 75, 11, 
0, 0, 0, 27, 10, 20, 
0, 0, 0, 29, 4, 22, 
0, 0, 0, 33, 0, 21, 
0, 0, 0, 40, 71, 20, 
0, 0, 0, 29, 9, 21, 
0, 0, 0, 22, 6, 20, 
0, 0, 0, 14, 0, 20, 
0, 0, 0, 20, 69, 23, 
0, 0, 0, 23, 5, 21, 
0, 0, 0, 26, 1, 17, 
0, 0, 0, 14, 0, 21, 
0, 0, 0, 12, 68, 16, 
0, 0, 0, 22, 12, 20, 
0, 0, 0, 11, 7, 19, 
0, 0, 0, 14, 0, 22, 
0, 0, 0, 11, 86, 14, 
0, 0, 0, 11, 13, 21, 
0, 0, 0, 11, 3, 26, 
0, 0, 0, 9, 0, 15, 
0, 0, 0, 4, 74, 18, 
0, 0, 0, 6, 4, 29, 
0, 0, 0, 4, 3, 21, 
0, 0, 0, 4, 1, 24, 
0, 0, 0, 13, 64, 24, 
0, 0, 0, 4, 5, 21, 
0, 0, 0, 4, 4, 13, 
0, 0, 0, 4, 0, 14, 
0, 0, 0, 9, 78, 16, 
0, 0, 0, 4, 9, 23, 
0, 0, 0, 10, 5, 10, 
0, 0, 0, 4, 0, 24, 
0, 0, 0, 1, 73, 14, 
0, 0, 0, 5, 6, 19, 
0, 0, 0, 2, 3, 19, 
0, 0, 0, 4, 0, 17, 
0, 0, 0, 11, 70, 29, 
0, 0, 0, 8, 4, 18, 
0, 0, 0, 6, 2, 29, 
0, 0, 0, 4, 0, 17, 
0, 0, 0, 6, 87, 18, 
0, 0, 0, 9, 4, 15, 
0, 0, 0, 10, 1, 25, 
0, 0, 0, 9, 0, 28, 
0, 0, 0, 6, 61, 18, 
0, 0, 0, 9, 5, 28, 
0, 0, 0, 7, 3, 17, 
0, 0, 0, 8, 0, 21, 
0, 0, 0, 10, 72, 20, 
0, 0, 0, 9, 5, 13, 
0, 0, 0, 12, 1, 26, 
0, 0, 0, 11, 0, 13, 
0, 0, 0, 13, 90, 20, 
0, 0, 0, 15, 4, 29, 
0, 0, 0, 15, 3, 24, 
0, 0, 0, 5, 0, 17, 
0, 0, 0, 12, 60, 23, 
0, 0, 0, 16, 3, 19, 
0, 0, 0, 14, 2, 19, 
0, 0, 0, 17, 0, 16, 
0, 0, 0, 25, 77, 19, 
0, 0, 0, 14, 1, 26, 
0, 0, 0, 26, 2, 24, 
0, 0, 0, 14, 1, 22, 
0, 0, 0, 20, 89, 26, 
0, 0, 0, 23, 2, 21, 
0, 0, 0, 19, 3, 21, 
0, 0, 0, 22, 1, 24, 
0, 0, 0, 29, 71, 14, 
0, 0, 0, 26, 9, 27, 
0, 0, 0, 30, 1, 16, 
0, 0, 0, 29, 0, 18, 
0, 0, 0, 29, 91, 19, 
0, 0, 0, 27, 12, 27, 
0, 0, 0, 38, 6, 16, 
0, 0, 0, 28, 0, 28, 
0, 0, 0, 32, 85, 21, 
0, 0, 0, 32, 6, 18, 
0, 0, 0, 23, 8, 18, 
0, 0, 0, 29, 0, 21, 
0, 0, 0, 40, 56, 20, 
0, 0, 0, 28, 4, 15, 
0, 0, 0, 37, 5, 24, 
0, 0, 0, 33, 0, 14, 
0, 0, 0, 37, 87, 24, 
0, 0, 0, 29, 5, 15, 
0, 0, 0, 42, 5, 20, 
0, 0, 0, 34, 1, 23, 
0, 0, 0, 36, 69, 32, 
0, 0, 0, 37, 5, 10, 
0, 0, 0, 32, 0, 10, 
0, 0, 0, 34, 1, 16, 
0, 0, 0, 26, 49, 17, 
0, 0, 0, 38, 5, 20, 
0, 0, 0, 38, 3, 19, 
0, 0, 0, 38, 1, 17, 
0, 0, 0, 36, 69, 22, 
0, 0, 0, 29, 5, 20, 
0, 0, 0, 29, 2, 19, 
0, 0, 0, 23, 0, 18, 
0, 0, 0, 35, 79, 11, 
0, 0, 0, 39, 3, 22, 
0, 0, 0, 22, 2, 19, 
0, 0, 0, 25, 1, 14, 
0, 0, 0, 29, 60, 19, 
0, 0, 0, 26, 6, 16, 
0, 0, 0, 23, 3, 23, 
0, 0, 0, 30, 1, 21, 
0, 0, 0, 25, 85, 20, 
0, 0, 0, 22, 12, 19, 
0, 0, 0, 22, 2, 17, 
0, 0, 0, 16, 0, 19, 
0, 0, 0, 19, 87, 15, 
0, 0, 0, 25, 6, 26, 
0, 0, 0, 20, 6, 17, 
0, 0, 0, 20, 1, 18, 
0, 0, 0, 12, 78, 18, 
0, 0, 0, 18, 5, 27, 
0, 0, 0, 13, 3, 27, 
0, 0, 0, 13, 0, 14, 
0, 0, 0, 12, 77, 18, 
0, 0, 0, 8, 11, 26, 
0, 0, 0, 13, 3, 24, 
0, 0, 0, 8, 0, 26, 
0, 0, 0, 5, 81, 19, 
0, 0, 0, 11, 3, 22, 
0, 0, 0, 6, 3, 19, 
0, 0, 0, 5, 0, 23, 
0, 0, 0, 5, 82, 23, 
0, 0, 0, 4, 7, 22, 
0, 0, 0, 3, 2, 24, 
0, 0, 0, 4, 1, 15, 
0, 0, 0, 4, 71, 18, 
0, 0, 0, 6, 3, 18, 
0, 0, 0, 6, 2, 27, 
0, 0, 0, 4, 0, 25, 
0, 0, 0, 6, 51, 19, 
0, 0, 0, 4, 7, 19, 
0, 0, 0, 3, 7, 20, 
0, 0, 0, 5, 0, 27, 
0, 0, 0, 3, 82, 25, 
0, 0, 0, 4, 10, 27, 
0, 0, 0, 3, 3, 20, 
0, 0, 0, 2, 0, 12, 
0, 0, 0, 3, 70, 28, 
0, 0, 0, 6, 6, 17, 
0, 0, 0, 3, 2, 18, 
0, 0, 0, 1, 0, 21, 
0, 0, 0, 6, 47, 26, 
0, 0, 0, 4, 9, 25, 
0, 0, 0, 10, 1, 22, 
0, 0, 0, 5, 0, 33, 
0, 0, 0, 4, 78, 29, 
0, 0, 0, 4, 5, 20, 
0, 0, 0, 5, 2, 21, 
0, 0, 0, 6, 0, 19, 
0, 0, 0, 10, 70, 11, 
0, 0, 0, 2, 5, 23, 
0, 0, 0, 6, 7, 15, 
0, 0, 0, 4, 0, 18, 
0, 0, 0, 9, 53, 24, 
0, 0, 0, 2, 5, 20, 
0, 0, 0, 12, 2, 25, 
0, 0, 0, 6, 0, 23, 
0, 0, 0, 6, 88, 24, 
0, 0, 0, 8, 3, 18, 
0, 0, 0, 11, 3, 17, 
0, 0, 0, 12, 0, 27, 
0, 0, 0, 13, 63, 16, 
0, 0, 0, 10, 7, 19, 
0, 0, 0, 12, 1, 22, 
0, 0, 0, 2, 1, 23, 
0, 0, 0, 12, 60, 14, 
0, 0, 0, 16, 5, 24, 
0, 0, 0, 11, 3, 14, 
0, 0, 0, 19, 0, 19, 
0, 0, 0, 8, 94, 23, 
0, 0, 0, 12, 3, 18, 
0, 0, 0, 13, 4, 14, 
0, 0, 0, 12, 0, 21, 
0, 0, 0, 12, 64, 16, 
0, 0, 0, 18, 3, 26, 
0, 0, 0, 19, 3, 23, 
0, 0, 0, 20, 0, 19, 
0, 0, 0, 20, 70, 30, 
0, 0, 0, 16, 7, 27, 
0, 0, 0, 17, 5, 21, 
0, 0, 0, 15, 0, 14, 
0, 0, 0, 19, 61, 30, 
0, 0, 0, 17, 4, 16, 
0, 0, 0, 18, 4, 17, 
0, 0, 0, 20, 0, 19, 
0, 0, 0, 17, 81, 22, 
0, 0, 0, 19, 1, 24, 
0, 0, 0, 22, 1, 27, 
0, 0, 0, 24, 0, 18, 
0, 0, 0, 19, 85, 26, 
0, 0, 0, 15, 3, 16, 
0, 0, 0, 22, 2, 23, 
0, 0, 0, 18, 0, 22, 
0, 0, 0, 17, 65, 25, 
0, 0, 0, 20, 5, 21, 
0, 0, 0, 17, 4, 16, 
0, 0, 0, 15, 0, 18, 
0, 0, 0, 18, 69, 24, 
0, 0, 0, 23, 1, 34, 
0, 0, 0, 20, 2, 21, 
0, 0, 0, 20, 1, 19, 
0, 0, 0, 20, 76, 22, 
0, 0, 0, 19, 4, 17, 
0, 0, 0, 11, 6, 18, 
0, 0, 0, 17, 1, 22, 
0, 0, 0, 14, 76, 19, 
0, 0, 0, 15, 11, 21, 
0, 0, 0, 20, 3, 22, 
0, 0, 0, 12, 0, 15, 
0, 0, 0, 21, 59, 21, 
0, 0, 0, 8, 5, 35, 
0, 0, 0, 15, 1, 19, 
0, 0, 0, 6, 0, 16, 
0, 0, 0, 11, 65, 19, 
0, 0, 0, 7, 6, 16, 
0, 0, 0, 7, 2, 23, 
0, 0, 0, 18, 0, 22, 
0, 0, 0, 14, 59, 9, 
0, 0, 0, 15, 6, 14, 
0, 0, 0, 12, 2, 13, 
0, 0, 0, 8, 0, 21, 
0, 0, 0, 9, 63, 19, 
0, 0, 0, 6, 5, 12, 
0, 0, 0, 5, 2, 14, 
0, 0, 0, 5, 0, 18, 
0, 0, 0, 5, 95, 19, 
0, 0, 0, 3, 7, 14, 
0, 0, 0, 5, 10, 17, 
0, 0, 0, 1, 1, 22, 
0, 0, 0, 1, 76, 16, 
0, 0, 0, 4, 5, 24, 
0, 0, 0, 3, 2, 23, 
0, 0, 0, 0, 0, 22, 
0, 0, 0, 6, 49, 13, 
0, 0, 0, 2, 5, 20, 
0, 0, 0, 4, 1, 17, 
0, 0, 0, 4, 1, 31, 
0, 0, 0, 0, 79, 21, 
0, 0, 0, 1, 4, 21, 
0, 0, 0, 1, 3, 22, 
0, 0, 0, 2, 0, 24, 
0, 0, 0, 2, 77, 14, 
0, 0, 0, 0, 8, 19, 
0, 0, 0, 0, 7, 16, 
0, 0, 0, 2, 0, 23, 
0, 0, 0, 2, 53, 11, 
0, 0, 0, 2, 4, 24, 
0, 0, 0, 2, 2, 18, 
0, 0, 0, 3, 0, 19, 
0, 0, 0, 2, 71, 18, 
0, 0, 0, 2, 7, 22, 
0, 0, 0, 2, 4, 20, 
0, 0, 0, 2, 0, 11, 
0, 0, 0, 1, 60, 20, 
0, 0, 0, 2, 6, 19, 
0, 0, 0, 0, 5, 12, 
0, 0, 0, 2, 0, 26, 
0, 0, 0, 1, 89, 22, 
0, 0, 0, 1, 7, 28, 
0, 0, 0, 5, 6, 25, 
0, 0, 0, 0, 1, 18, 
0, 0, 0, 4, 67, 10, 
0, 0, 0, 3, 10, 12, 
0, 0, 0, 4, 3, 21, 
0, 0, 0, 4, 0, 21, 
0, 0, 0, 6, 57, 23, 
0, 0, 0, 4, 5, 19, 
0, 0, 0, 5, 4, 22, 
0, 0, 0, 1, 1, 24, 
0, 0, 0, 2, 75, 18, 
0, 0, 0, 1, 6, 22, 
0, 0, 0, 1, 4, 26, 
0, 0, 0, 6, 0, 21, 
0, 0, 0, 9, 73, 21, 
0, 0, 0, 3, 6, 16, 
0, 0, 0, 5, 4, 16, 
0, 0, 0, 5, 0, 19, 
0, 0, 0, 8, 68, 21, 
0, 0, 0, 6, 7, 27, 
0, 0, 0, 4, 4, 21, 
0, 0, 0, 6, 0, 18, 
0, 0, 0, 5, 78, 22, 
0, 0, 0, 4, 6, 18, 
0, 0, 0, 8, 3, 20, 
0, 0, 0, 5, 0, 19, 
0, 0, 0, 5, 72, 23, 
0, 0, 0, 5, 7, 20, 
0, 0, 0, 10, 4, 20, 
0, 0, 0, 5, 0, 16, 
0, 0, 0, 10, 69, 23, 
0, 0, 0, 8, 8, 18, 
0, 0, 0, 10, 5, 26, 
0, 0, 0, 11, 0, 22, 
0, 0, 0, 9, 76, 16, 
0, 0, 0, 7, 2, 15, 
0, 0, 0, 7, 1, 27, 
0, 0, 0, 14, 0, 15, 
0, 0, 0, 14, 66, 13, 
0, 0, 0, 8, 7, 24, 
0, 0, 0, 9, 3, 18, 
0, 0, 0, 9, 0, 16, 
0, 0, 0, 7, 72, 18, 
0, 0, 0, 9, 7, 26, 
0, 0, 0, 6, 5, 17, 
0, 0, 0, 9, 3, 17, 
0, 0, 0, 8, 81, 24, 
0, 0, 0, 6, 19, 21, 
0, 0, 0, 5, 6, 25, 
0, 0, 0, 10, 0, 17, 
0, 0, 0, 4, 68, 30, 
0, 0, 0, 5, 15, 22, 
0, 0, 0, 7, 1, 25, 
0, 0, 0, 9, 0, 17, 
0, 0, 0, 7, 71, 23, 
0, 0, 0, 9, 5, 26, 
0, 0, 0, 8, 3, 24, 
0, 0, 0, 5, 0, 15, 
0, 0, 0, 7, 68, 16, 
0, 0, 0, 4, 9, 22, 
0, 0, 0, 7, 6, 22, 
0, 0, 0, 3, 0, 18, 
0, 0, 0, 6, 50, 21, 
0, 0, 0, 9, 7, 20, 
0, 0, 0, 11, 3, 17, 
0, 0, 0, 8, 1, 23, 
0, 0, 0, 6, 76, 20, 
0, 0, 0, 2, 6, 23, 
0, 0, 0, 6, 4, 20, 
0, 0, 0, 4, 0, 12, 
0, 0, 0, 4, 71, 23, 
0, 0, 0, 1, 15, 20, 
0, 0, 0, 3, 2, 29, 
0, 0, 0, 3, 0, 21, 
0, 0, 0, 1, 72, 21, 
0, 0, 0, 6, 10, 13, 
0, 0, 0, 2, 4, 23, 
0, 0, 0, 2, 0, 22, 
0, 0, 0, 2, 58, 17, 
0, 0, 0, 3, 3, 23, 
0, 0, 0, 3, 1, 12, 
0, 0, 0, 0, 0, 20, 
0, 0, 0, 1, 75, 18, 
0, 0, 0, 5, 4, 10, 
0, 0, 0, 1, 5, 22, 
0, 0, 0, 1, 0, 23, 
0, 0, 0, 0, 66, 23, 
0, 0, 0, 2, 5, 23, 
0, 0, 0, 0, 4, 26, 
0, 0, 0, 3, 0, 18, 
0, 0, 0, 0, 82, 21, 
0, 0, 0, 1, 7, 25, 
0, 0, 0, 0, 0, 21, 
0, 0, 0, 0, 0, 27, 
0, 0, 0, 0, 76, 21, 
0, 0, 0, 0, 9, 25, 
0, 0, 0, 0, 4, 18, 
0, 0, 0, 1, 0, 17, 
0, 0, 0, 0, 74, 32, 
0, 0, 0, 0, 9, 22, 
0, 0, 0, 2, 3, 24, 
0, 0, 0, 0, 0, 17, 
0, 0, 0, 1, 85, 21, 
0, 0, 0, 0, 3, 18, 
0, 0, 0, 0, 5, 24, 
0, 0, 0, 1, 0, 20, 
0, 0, 0, 2, 84, 17, 
0, 0, 0, 2, 4, 18, 
0, 0, 0, 3, 4, 24, 
0, 0, 0, 0, 0, 20, 
0, 0, 0, 2, 76, 15, 
0, 0, 0, 1, 11, 25, 
0, 0, 0, 1, 4, 17, 
0, 0, 0, 4, 1, 21, 
0, 0, 0, 0, 79, 18, 
0, 0, 0, 2, 7, 25, 
0, 0, 0, 0, 1, 20, 
0, 0, 0, 4, 0, 23, 
0, 0, 0, 0, 62, 25, 
0, 0, 0, 2, 8, 16, 
0, 0, 0, 2, 2, 21, 
0, 0, 0, 2, 0, 25, 
0, 0, 0, 2, 82, 19, 
0, 0, 0, 3, 4, 27, 
0, 0, 0, 1, 5, 20, 
0, 0, 0, 2, 0, 18, 
0, 0, 0, 3, 83, 23, 
0, 0, 0, 3, 5, 17, 
0, 0, 0, 2, 5, 16, 
0, 0, 0, 3, 1, 16, 
0, 0, 0, 3, 68, 17, 
0, 0, 0, 1, 9, 18, 
0, 0, 0, 2, 3, 18, 
0, 0, 0, 2, 0, 26, 
0, 0, 0, 1, 82, 25, 
0, 0, 0, 2, 12, 27, 
0, 0, 0, 2, 2, 24, 
0, 0, 0, 4, 0, 15, 
0, 0, 0, 0, 57, 12, 
0, 0, 0, 6, 3, 17, 
0, 0, 0, 4, 1, 21, 
0, 0, 0, 5, 0, 22, 
0, 0, 0, 7, 56, 17, 
0, 0, 0, 3, 5, 26, 
0, 0, 0, 4, 1, 25, 
0, 0, 0, 1, 0, 19, 
0, 0, 0, 4, 74, 18, 
0, 0, 0, 3, 9, 16, 
0, 0, 0, 4, 4, 18, 
0, 0, 0, 5, 0, 19, 
0, 0, 0, 5, 79, 23, 
0, 0, 0, 6, 10, 16, 
0, 0, 0, 1, 4, 20, 
0, 0, 0, 5, 0, 27, 
0, 0, 0, 4, 55, 25, 
0, 0, 0, 2, 10, 16, 
0, 0, 0, 4, 3, 28, 
0, 0, 0, 2, 0, 23, 
0, 0, 0, 4, 77, 24, 
0, 0, 0, 4, 3, 21, 
0, 0, 0, 3, 2, 18, 
0, 0, 0, 3, 1, 15, 
0, 0, 0, 3, 68, 19, 
0, 0, 0, 2, 11, 19, 
0, 0, 0, 2, 1, 17, 
0, 0, 0, 3, 0, 23, 
0, 0, 0, 3, 56, 27, 
0, 0, 0, 3, 3, 29, 
0, 0, 0, 7, 1, 19, 
0, 0, 0, 1, 1, 18, 
0, 0, 0, 1, 95, 19, 
0, 0, 0, 1, 2, 27, 
0, 0, 0, 6, 3, 24, 
0, 0, 0, 1, 0, 22, 
0, 0, 0, 1, 61, 19, 
0, 0, 0, 1, 9, 14, 
0, 0, 0, 2, 2, 15, 
0, 0, 0, 1, 0, 25, 
0, 0, 0, 2, 88, 20, 
0, 0, 0, 1, 4, 19, 
0, 0, 0, 0, 2, 23, 
0, 0, 0, 0, 0, 26, 
0, 0, 0, 1, 90, 25, 
0, 0, 0, 1, 7, 32, 
0, 0, 0, 1, 5, 20, 
0, 0, 0, 3, 0, 18, 
0, 0, 0, 2, 38, 21, 
0, 0, 0, 0, 8, 20, 
0, 0, 0, 0, 3, 21, 
0, 0, 0, 0, 1, 18, 
0, 0, 0, 1, 82, 20, 
0, 0, 0, 2, 3, 19, 
0, 0, 0, 1, 1, 18, 
0, 0, 0, 0, 1, 16, 
0, 0, 0, 0, 80, 21, 
0, 0, 0, 1, 6, 22, 
0, 0, 0, 0, 6, 13, 
0, 0, 0, 0, 0, 27, 
0, 0, 0, 0, 59, 15, 
0, 0, 0, 0, 8, 21, 
0, 0, 0, 2, 4, 26, 
0, 0, 0, 0, 0, 15, 
0, 0, 0, 0, 87, 18, 
0, 0, 0, 0, 5, 18, 
0, 0, 0, 1, 10, 20, 
0, 0, 0, 2, 0, 19, 
0, 0, 0, 1, 77, 20, 
0, 0, 0, 0, 7, 25, 
0, 0, 0, 0, 3, 25, 
0, 0, 0, 1, 0, 32, 
0, 0, 0, 0, 59, 17, 
0, 0, 0, 0, 5, 29, 
0, 0, 0, 0, 2, 6, 
0, 0, 0, 1, 1, 18, 
0, 0, 0, 0, 87, 21, 
0, 0, 0, 0, 6, 21, 
0, 0, 0, 0, 5, 20, 
0, 0, 0, 0, 0, 26, 
0, 0, 0, 0, 96, 22, 
0, 0, 0, 0, 10, 25, 
0, 0, 0, 0, 1, 17, 
0, 0, 0, 1, 0, 15, 
0, 0, 0, 1, 63, 12, 
0, 0, 0, 1, 8, 18, 
0, 0, 0, 0, 1, 15, 
0, 0, 0, 1, 1, 14, 
0, 0, 0, 0, 73, 19, 
0, 0, 0, 0, 9, 19, 
0, 0, 0, 0, 5, 20, 
0, 0, 0, 0, 0, 19, 
0, 0, 0, 1, 74, 22, 
0, 0, 0, 0, 6, 23, 
0, 0, 0, 1, 5, 17, 
0, 0, 0, 0, 0, 18, 
0, 0, 0, 1, 86, 28, 
0, 0, 0, 2, 8, 16, 
0, 0, 0, 0, 2, 28, 
0, 0, 0, 2, 3, 21, 
0, 0, 0, 0, 67, 19, 
0, 0, 0, 1, 2, 25, 
0, 0, 0, 0, 1, 20, 
0, 0, 0, 4, 0, 28, 
0, 0, 0, 1, 66, 27, 
0, 0, 0, 0, 4, 24, 
0, 0, 0, 1, 7, 25, 
0, 0, 0, 1, 0, 22, 
