hash1, hash2, hash3, hash4, hash5, hash6, 
0, 0, 0, 0, 0, 3, 
0, 0, 0, 0, 0, 2, 
0, 0, 0, 0, 0, 2, 
0, 0, 0, 0, 0, 3, 
0, 0, 0, 0, 0, 1, 
0, 0, 0, 0, 8, 4, 
0, 0, 0, 0, 1, 2, 
0, 0, 0, 0, 0, 6, 
0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 1, 
0, 0, 0, 0, 0, 2, 
0, 0, 0, 0, 0, 1, 
0, 0, 0, 0, 7, 2, 
0, 573, 0, 1, 3, 1, 
0, 545, 0, 1, 0, 1, 
0, 797, 0, 1, 0, 1, 
0, 520, 0, 1, 0, 5, 
0, 319, 0, 1, 0, 3, 
0, 399, 0, 0, 0, 4, 
0, 306, 0, 1, 0, 1, 
0, 361, 0, 1, 19, 0, 
0, 219, 0, 1, 1, 2, 
0, 105, 0, 1, 0, 5, 
0, 73, 0, 0, 0, 0, 
0, 350, 0, 1, 0, 0, 
0, 471, 0, 1, 0, 0, 
0, 176, 0, 1, 0, 2, 
0, 168, 0, 1, 0, 2, 
0, 686, 0, 1, 16, 1, 
0, 40, 0, 0, 1, 4, 
0, 373, 0, 1, 1, 0, 
0, 967, 0, 1, 0, 2, 
0, 467, 0, 1, 0, 3, 
0, 174, 0, 0, 0, 2, 
0, 152, 0, 1, 0, 4, 
0, 336, 0, 1, 0, 0, 
0, 1, 0, 0, 6, 6, 
0, 36, 0, 1, 1, 3, 
0, 3, 0, 0, 0, 2, 
0, 0, 0, 0, 0, 1, 
0, 0, 0, 0, 0, 3, 
0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 3, 
0, 0, 0, 0, 0, 1, 
0, 0, 0, 0, 12, 5, 
0, 1146, 0, 1, 1, 5, 
0, 1407, 0, 1, 1, 3, 
0, 2063, 0, 1, 0, 1, 
0, 1393, 0, 1, 0, 1, 
0, 970, 0, 1, 0, 3, 
0, 1115, 0, 0, 0, 2, 
0, 687, 0, 1, 0, 1, 
0, 805, 0, 1, 18, 1, 
0, 721, 0, 1, 1, 2, 
0, 157, 0, 1, 2, 0, 
0, 140, 0, 0, 0, 1, 
0, 728, 0, 1, 0, 4, 
0, 1058, 0, 1, 0, 2, 
0, 356, 0, 1, 0, 1, 
0, 515, 0, 1, 0, 3, 
0, 1723, 0, 0, 24, 3, 
0, 128, 0, 0, 2, 4, 
0, 1128, 0, 1, 0, 0, 
0, 2496, 0, 1, 0, 2, 
0, 1080, 0, 1, 0, 5, 
0, 826, 0, 1, 0, 1, 
0, 395, 0, 1, 0, 1, 
0, 797, 0, 0, 0, 3, 
0, 0, 0, 0, 3, 3, 
0, 72, 0, 1, 2, 1, 
0, 15, 0, 0, 0, 3, 
0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 2, 
0, 0, 0, 0, 0, 1, 
0, 0, 0, 0, 0, 4, 
0, 0, 0, 0, 17, 2, 
0, 0, 0, 0, 1, 0, 
0, 0, 0, 0, 1, 3, 
0, 0, 0, 0, 0, 4, 
0, 0, 0, 0, 0, 1, 
0, 0, 0, 0, 0, 6, 
0, 0, 0, 0, 0, 2, 
0, 0, 0, 0, 0, 1, 
0, 0, 0, 0, 25, 4, 
0, 0, 0, 0, 1, 1, 
0, 0, 0, 0, 0, 2, 
0, 0, 0, 0, 0, 1, 
0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 2, 
0, 0, 0, 0, 0, 6, 
0, 0, 0, 1, 0, 1, 
0, 0, 0, 0, 13, 3, 
0, 0, 0, 1, 1, 1, 
0, 0, 0, 1, 0, 4, 
0, 0, 0, 0, 0, 9, 
0, 0, 0, 0, 0, 3, 
0, 0, 0, 1, 1, 3, 
0, 0, 0, 1, 0, 0, 
0, 0, 0, 1, 0, 3, 
0, 0, 0, 0, 6, 3, 
0, 0, 0, 0, 2, 0, 
0, 0, 0, 0, 0, 3, 
0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 4, 
0, 0, 0, 0, 1, 0, 
0, 0, 0, 0, 0, 2, 
0, 0, 0, 2, 0, 3, 
0, 0, 0, 0, 22, 1, 
0, 0, 0, 0, 1, 2, 
0, 0, 0, 0, 1, 2, 
0, 0, 0, 2, 0, 0, 
0, 0, 0, 1, 0, 0, 
0, 0, 0, 1, 1, 1, 
0, 0, 0, 0, 0, 2, 
0, 0, 0, 2, 0, 0, 
0, 0, 0, 0, 14, 3, 
0, 0, 0, 3, 2, 2, 
0, 0, 0, 0, 0, 5, 
0, 0, 0, 1, 0, 3, 
0, 0, 0, 0, 0, 1, 
0, 0, 0, 3, 0, 1, 
0, 0, 0, 2, 0, 1, 
0, 0, 0, 3, 0, 1, 
0, 0, 0, 0, 8, 1, 
0, 0, 0, 1, 2, 7, 
0, 0, 0, 2, 1, 3, 
0, 0, 0, 3, 0, 3, 
0, 0, 0, 2, 0, 1, 
0, 0, 0, 4, 0, 4, 
0, 0, 0, 2, 0, 2, 
0, 0, 0, 3, 0, 0, 
0, 0, 0, 1, 7, 1, 
0, 0, 0, 2, 3, 3, 
0, 0, 0, 1, 0, 1, 
0, 0, 0, 4, 0, 2, 
0, 0, 0, 4, 0, 0, 
0, 0, 0, 3, 0, 1, 
0, 0, 0, 0, 0, 4, 
0, 0, 0, 1, 0, 0, 
0, 0, 0, 1, 28, 1, 
0, 0, 0, 1, 0, 2, 
0, 0, 0, 1, 1, 4, 
0, 0, 0, 2, 0, 3, 
0, 0, 0, 0, 0, 2, 
0, 0, 0, 2, 0, 1, 
0, 0, 0, 4, 0, 1, 
0, 0, 0, 3, 0, 4, 
0, 0, 0, 1, 12, 2, 
0, 0, 0, 5, 1, 2, 
0, 0, 0, 2, 0, 2, 
0, 0, 0, 1, 0, 2, 
0, 0, 0, 0, 1, 2, 
0, 0, 0, 2, 0, 0, 
0, 0, 0, 2, 0, 3, 
0, 0, 0, 3, 0, 3, 
0, 0, 0, 1, 21, 2, 
0, 0, 0, 4, 1, 1, 
0, 0, 0, 4, 0, 0, 
0, 0, 0, 4, 0, 2, 
0, 0, 0, 3, 0, 3, 
0, 0, 0, 6, 0, 1, 
0, 0, 0, 3, 0, 1, 
0, 0, 0, 5, 0, 2, 
0, 0, 0, 3, 4, 2, 
0, 0, 0, 5, 1, 1, 
0, 0, 0, 1, 0, 1, 
0, 0, 0, 6, 0, 2, 
0, 0, 0, 8, 0, 2, 
0, 0, 0, 5, 0, 2, 
0, 0, 0, 3, 0, 0, 
0, 0, 0, 4, 0, 3, 
0, 0, 0, 3, 17, 2, 
0, 0, 0, 4, 4, 1, 
0, 0, 0, 2, 1, 3, 
0, 0, 0, 3, 0, 2, 
0, 0, 0, 0, 0, 3, 
0, 0, 0, 3, 0, 6, 
0, 0, 0, 4, 0, 0, 
0, 0, 0, 3, 0, 3, 
0, 0, 0, 2, 11, 4, 
0, 0, 0, 4, 2, 3, 
0, 0, 0, 2, 2, 4, 
0, 0, 0, 1, 0, 3, 
0, 0, 0, 1, 0, 3, 
0, 0, 0, 1, 0, 2, 
0, 0, 0, 1, 0, 3, 
0, 0, 0, 0, 0, 1, 
0, 0, 0, 2, 11, 3, 
0, 0, 0, 1, 1, 3, 
0, 0, 0, 0, 0, 1, 
0, 0, 0, 0, 0, 5, 
0, 0, 0, 1, 1, 4, 
0, 0, 0, 0, 0, 2, 
0, 0, 0, 0, 0, 5, 
0, 0, 0, 0, 0, 1, 
0, 0, 0, 1, 9, 1, 
0, 0, 0, 0, 0, 0, 
0, 0, 0, 1, 2, 2, 
0, 0, 0, 0, 0, 1, 
0, 0, 0, 0, 0, 3, 
0, 0, 0, 0, 0, 3, 
0, 0, 0, 0, 0, 1, 
0, 0, 0, 0, 0, 2, 
0, 0, 0, 0, 15, 1, 
0, 0, 0, 0, 3, 0, 
0, 0, 0, 0, 1, 2, 
0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 3, 
0, 0, 0, 0, 0, 4, 
0, 0, 0, 0, 0, 1, 
0, 0, 0, 1, 0, 3, 
0, 0, 0, 0, 19, 1, 
0, 0, 0, 2, 0, 2, 
0, 0, 0, 1, 0, 6, 
0, 0, 0, 1, 0, 2, 
0, 0, 0, 1, 0, 4, 
0, 0, 0, 3, 0, 1, 
0, 0, 0, 1, 0, 2, 
0, 0, 0, 2, 0, 1, 
0, 0, 0, 2, 13, 1, 
0, 0, 0, 4, 1, 3, 
0, 0, 0, 4, 0, 2, 
0, 0, 0, 4, 0, 2, 
0, 0, 0, 6, 0, 2, 
0, 0, 0, 6, 0, 3, 
0, 0, 0, 6, 0, 2, 
0, 0, 0, 4, 0, 5, 
0, 0, 0, 4, 6, 1, 
0, 0, 0, 11, 1, 5, 
0, 0, 0, 7, 2, 1, 
0, 0, 0, 9, 0, 3, 
0, 0, 0, 10, 0, 2, 
0, 0, 0, 7, 0, 1, 
0, 0, 0, 6, 0, 0, 
0, 0, 0, 10, 0, 3, 
0, 0, 0, 19, 20, 2, 
0, 0, 0, 6, 2, 2, 
0, 0, 0, 9, 2, 1, 
0, 0, 0, 7, 0, 1, 
0, 0, 0, 14, 0, 0, 
0, 0, 0, 8, 1, 0, 
0, 0, 0, 11, 0, 0, 
0, 0, 0, 13, 0, 2, 
0, 0, 0, 5, 19, 0, 
0, 0, 0, 10, 0, 0, 
0, 0, 0, 15, 1, 1, 
0, 0, 0, 18, 0, 1, 
0, 0, 0, 11, 0, 5, 
0, 0, 0, 9, 0, 0, 
0, 0, 0, 9, 0, 2, 
0, 0, 0, 11, 0, 1, 
0, 0, 0, 13, 8, 0, 
0, 0, 0, 15, 3, 3, 
0, 0, 0, 14, 1, 4, 
0, 0, 0, 5, 0, 2, 
0, 0, 0, 15, 0, 1, 
0, 0, 0, 21, 0, 2, 
0, 0, 0, 16, 0, 3, 
0, 0, 0, 17, 0, 3, 
0, 0, 0, 21, 5, 2, 
0, 0, 0, 19, 1, 1, 
0, 0, 0, 22, 1, 3, 
0, 0, 0, 14, 0, 1, 
0, 0, 0, 21, 0, 0, 
0, 0, 0, 22, 1, 5, 
0, 0, 0, 23, 0, 1, 
0, 0, 0, 17, 0, 0, 
0, 0, 0, 21, 24, 4, 
0, 0, 0, 13, 3, 3, 
0, 0, 0, 15, 0, 1, 
0, 0, 0, 14, 0, 2, 
0, 0, 0, 19, 0, 3, 
0, 0, 0, 18, 0, 5, 
0, 0, 0, 13, 0, 1, 
0, 0, 0, 23, 0, 0, 
0, 0, 0, 15, 18, 3, 
0, 0, 0, 14, 3, 1, 
0, 0, 0, 21, 0, 0, 
0, 0, 0, 20, 0, 2, 
0, 0, 0, 11, 0, 5, 
0, 0, 0, 12, 0, 6, 
0, 0, 0, 9, 0, 4, 
0, 0, 0, 9, 0, 3, 
0, 0, 0, 13, 7, 4, 
0, 0, 0, 8, 0, 2, 
0, 0, 0, 8, 0, 3, 
0, 0, 0, 6, 0, 4, 
0, 0, 0, 6, 0, 1, 
0, 0, 0, 12, 0, 3, 
0, 0, 0, 5, 0, 3, 
0, 0, 0, 5, 0, 2, 
0, 0, 0, 8, 13, 1, 
0, 0, 0, 3, 1, 5, 
0, 0, 0, 4, 0, 1, 
0, 0, 0, 3, 0, 1, 
0, 0, 0, 3, 0, 3, 
0, 0, 0, 6, 0, 2, 
0, 0, 0, 3, 0, 2, 
0, 0, 0, 2, 0, 6, 
0, 0, 0, 1, 20, 2, 
0, 0, 0, 0, 2, 1, 
0, 0, 0, 1, 0, 3, 
0, 0, 0, 4, 0, 2, 
0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 2, 
0, 0, 0, 0, 0, 1, 
0, 0, 0, 0, 0, 3, 
0, 0, 0, 1, 20, 4, 
0, 0, 0, 2, 0, 2, 
0, 0, 0, 1, 0, 2, 
0, 0, 0, 0, 0, 1, 
0, 0, 0, 3, 1, 1, 
0, 0, 0, 4, 0, 3, 
0, 0, 0, 2, 0, 1, 
0, 0, 0, 3, 0, 1, 
0, 0, 0, 4, 3, 2, 
0, 0, 0, 9, 1, 1, 
0, 0, 0, 3, 0, 2, 
0, 0, 0, 3, 0, 4, 
0, 0, 0, 7, 0, 2, 
0, 0, 0, 9, 0, 1, 
0, 0, 0, 7, 0, 3, 
0, 0, 0, 6, 0, 1, 
0, 0, 0, 6, 10, 5, 
0, 0, 0, 13, 0, 0, 
0, 0, 0, 13, 0, 1, 
0, 0, 0, 14, 0, 2, 
0, 0, 0, 17, 0, 2, 
0, 0, 0, 9, 0, 0, 
0, 0, 0, 20, 0, 5, 
0, 0, 0, 18, 0, 2, 
0, 0, 0, 24, 19, 0, 
0, 0, 0, 15, 0, 0, 
0, 0, 0, 21, 1, 5, 
0, 0, 0, 13, 0, 2, 
0, 0, 0, 17, 0, 2, 
0, 0, 0, 21, 0, 2, 
0, 0, 0, 21, 0, 1, 
0, 0, 0, 17, 0, 7, 
0, 0, 0, 31, 12, 3, 
0, 0, 0, 24, 0, 3, 
0, 0, 0, 26, 1, 1, 
0, 0, 0, 27, 0, 2, 
0, 0, 0, 21, 0, 2, 
0, 0, 0, 20, 0, 1, 
0, 0, 0, 22, 0, 1, 
0, 0, 0, 27, 0, 1, 
0, 0, 0, 31, 7, 4, 
0, 0, 0, 32, 1, 0, 
0, 0, 0, 34, 1, 3, 
0, 0, 0, 30, 0, 2, 
0, 0, 0, 32, 0, 1, 
0, 0, 0, 28, 0, 1, 
0, 0, 0, 29, 0, 1, 
0, 0, 0, 22, 0, 3, 
0, 0, 0, 35, 24, 1, 
0, 0, 0, 32, 0, 2, 
0, 0, 0, 40, 1, 1, 
0, 0, 0, 28, 0, 2, 
0, 0, 0, 43, 0, 4, 
0, 0, 0, 25, 0, 1, 
0, 0, 0, 39, 0, 2, 
0, 0, 0, 41, 0, 3, 
0, 0, 0, 46, 17, 2, 
0, 0, 0, 43, 2, 3, 
0, 0, 0, 47, 0, 1, 
0, 0, 0, 42, 0, 2, 
0, 0, 0, 48, 0, 4, 
0, 0, 0, 38, 0, 1, 
0, 0, 0, 53, 0, 3, 
0, 0, 0, 35, 0, 2, 
0, 0, 0, 54, 18, 4, 
0, 0, 0, 52, 1, 1, 
0, 0, 0, 55, 1, 2, 
0, 0, 0, 51, 1, 0, 
0, 0, 0, 58, 0, 4, 
0, 0, 0, 40, 1, 1, 
0, 0, 0, 45, 0, 1, 
0, 0, 0, 63, 0, 0, 
0, 0, 0, 49, 9, 2, 
0, 0, 0, 46, 1, 3, 
0, 0, 0, 50, 2, 1, 
0, 0, 0, 47, 0, 3, 
0, 0, 0, 44, 0, 1, 
0, 0, 0, 41, 0, 3, 
0, 0, 0, 43, 0, 1, 
0, 0, 0, 41, 0, 2, 
0, 0, 0, 55, 24, 2, 
0, 0, 0, 36, 1, 1, 
0, 0, 0, 44, 0, 2, 
0, 0, 0, 38, 0, 1, 
0, 0, 0, 50, 0, 1, 
0, 0, 0, 32, 0, 2, 
0, 0, 0, 31, 0, 1, 
0, 0, 0, 28, 0, 1, 
0, 0, 0, 29, 14, 1, 
0, 0, 0, 19, 0, 1, 
0, 0, 0, 26, 1, 3, 
0, 0, 0, 28, 0, 2, 
0, 0, 0, 19, 1, 2, 
0, 0, 0, 26, 0, 5, 
0, 0, 0, 21, 0, 2, 
0, 0, 0, 5, 0, 4, 
0, 0, 0, 15, 18, 2, 
0, 0, 0, 13, 2, 0, 
0, 0, 0, 14, 3, 0, 
0, 0, 0, 11, 0, 0, 
0, 0, 0, 11, 0, 1, 
0, 0, 0, 10, 0, 1, 
0, 0, 0, 4, 0, 2, 
0, 0, 0, 8, 0, 2, 
0, 0, 0, 3, 11, 8, 
0, 0, 0, 6, 0, 2, 
0, 0, 0, 2, 2, 1, 
0, 0, 0, 2, 0, 3, 
0, 0, 0, 4, 1, 3, 
0, 0, 0, 4, 0, 2, 
0, 0, 0, 2, 0, 2, 
0, 0, 0, 3, 0, 6, 
0, 0, 0, 4, 13, 0, 
0, 0, 0, 4, 2, 1, 
0, 0, 0, 6, 1, 1, 
0, 0, 0, 7, 0, 2, 
0, 0, 0, 7, 0, 1, 
0, 0, 0, 8, 0, 0, 
0, 0, 0, 8, 0, 4, 
0, 0, 0, 4, 0, 0, 
0, 0, 0, 13, 15, 0, 
0, 0, 0, 4, 3, 0, 
0, 0, 0, 4, 3, 1, 
0, 0, 0, 14, 0, 1, 
0, 0, 0, 13, 0, 2, 
0, 0, 0, 13, 0, 1, 
0, 0, 0, 12, 0, 2, 
0, 0, 0, 14, 0, 5, 
0, 0, 0, 11, 22, 2, 
0, 0, 0, 13, 1, 4, 
0, 0, 0, 12, 2, 4, 
0, 0, 0, 12, 0, 1, 
0, 0, 0, 20, 0, 0, 
0, 0, 0, 19, 0, 2, 
0, 0, 0, 18, 0, 2, 
0, 0, 0, 29, 0, 4, 
0, 0, 0, 29, 5, 0, 
0, 0, 0, 36, 1, 1, 
0, 0, 0, 29, 2, 1, 
0, 0, 0, 26, 0, 3, 
0, 0, 0, 34, 1, 5, 
0, 0, 0, 27, 0, 0, 
0, 0, 0, 25, 0, 1, 
0, 0, 0, 37, 0, 3, 
0, 0, 0, 37, 14, 0, 
0, 0, 0, 39, 3, 1, 
0, 0, 0, 27, 0, 0, 
0, 0, 0, 31, 0, 3, 
0, 0, 0, 33, 0, 5, 
0, 0, 0, 38, 0, 3, 
0, 0, 0, 51, 0, 2, 
0, 0, 0, 42, 0, 2, 
0, 0, 0, 37, 6, 0, 
0, 0, 0, 44, 0, 4, 
0, 0, 0, 41, 1, 2, 
0, 0, 0, 50, 0, 3, 
0, 0, 0, 52, 0, 2, 
0, 0, 0, 57, 1, 1, 
0, 0, 0, 53, 0, 4, 
0, 0, 0, 55, 0, 2, 
0, 0, 0, 67, 22, 2, 
0, 0, 0, 44, 4, 4, 
0, 0, 0, 54, 0, 1, 
0, 0, 0, 64, 0, 4, 
0, 0, 0, 58, 0, 3, 
0, 0, 0, 68, 0, 2, 
0, 0, 0, 60, 0, 1, 
0, 0, 0, 66, 0, 3, 
0, 0, 0, 63, 5, 0, 
0, 0, 0, 78, 1, 5, 
0, 0, 0, 77, 1, 3, 
0, 0, 0, 75, 0, 3, 
0, 0, 0, 88, 0, 3, 
0, 0, 0, 61, 0, 3, 
0, 0, 0, 72, 0, 0, 
0, 0, 0, 76, 0, 5, 
0, 0, 0, 77, 28, 2, 
0, 0, 0, 84, 2, 5, 
0, 0, 0, 69, 0, 1, 
0, 0, 0, 70, 0, 0, 
0, 0, 0, 67, 0, 1, 
0, 0, 0, 77, 0, 1, 
0, 0, 0, 73, 0, 2, 
0, 0, 0, 80, 0, 1, 
0, 0, 0, 59, 32, 1, 
0, 0, 0, 73, 1, 1, 
0, 0, 0, 64, 0, 2, 
0, 0, 0, 72, 0, 0, 
0, 0, 0, 64, 0, 1, 
0, 0, 0, 62, 0, 1, 
0, 0, 0, 53, 0, 1, 
0, 0, 0, 57, 0, 4, 
0, 0, 0, 56, 12, 1, 
0, 0, 0, 48, 0, 0, 
0, 0, 0, 47, 0, 0, 
0, 0, 0, 55, 1, 2, 
0, 0, 0, 38, 0, 0, 
0, 0, 0, 44, 0, 3, 
0, 0, 0, 40, 0, 4, 
0, 0, 0, 35, 0, 4, 
0, 0, 0, 29, 8, 4, 
0, 0, 0, 29, 4, 5, 
0, 0, 0, 23, 1, 3, 
0, 0, 0, 22, 1, 0, 
0, 0, 0, 20, 0, 2, 
0, 0, 0, 20, 1, 1, 
0, 0, 0, 14, 0, 2, 
0, 0, 0, 9, 0, 0, 
0, 0, 0, 12, 35, 3, 
0, 0, 0, 20, 1, 1, 
0, 0, 0, 5, 0, 4, 
0, 0, 0, 11, 0, 0, 
0, 0, 0, 7, 0, 4, 
0, 0, 0, 11, 0, 0, 
0, 0, 0, 9, 0, 0, 
0, 0, 0, 9, 0, 4, 
0, 0, 0, 12, 20, 2, 
0, 0, 0, 7, 1, 1, 
0, 0, 0, 5, 1, 2, 
0, 0, 0, 6, 0, 3, 
0, 0, 0, 5, 1, 2, 
0, 0, 0, 7, 0, 2, 
0, 0, 0, 5, 0, 3, 
0, 0, 0, 12, 0, 2, 
0, 0, 0, 13, 5, 1, 
0, 0, 0, 21, 0, 5, 
0, 0, 0, 12, 0, 4, 
0, 0, 0, 8, 1, 4, 
0, 0, 0, 14, 0, 2, 
0, 0, 0, 11, 0, 3, 
0, 0, 0, 14, 0, 1, 
0, 0, 0, 18, 0, 1, 
0, 0, 0, 18, 19, 1, 
0, 0, 0, 16, 1, 4, 
0, 0, 0, 21, 1, 1, 
0, 0, 0, 26, 0, 2, 
0, 0, 0, 21, 0, 3, 
0, 0, 0, 23, 1, 4, 
0, 0, 0, 22, 0, 1, 
0, 0, 0, 25, 0, 1, 
0, 0, 0, 36, 18, 1, 
0, 0, 0, 33, 0, 2, 
0, 0, 0, 30, 0, 1, 
0, 0, 0, 30, 0, 2, 
0, 0, 0, 34, 0, 2, 
0, 0, 0, 33, 0, 2, 
0, 0, 0, 35, 0, 2, 
0, 0, 0, 40, 0, 3, 
0, 0, 0, 47, 14, 2, 
0, 0, 0, 39, 3, 4, 
0, 0, 0, 41, 1, 2, 
0, 0, 0, 31, 0, 1, 
0, 0, 0, 42, 0, 2, 
0, 0, 0, 62, 0, 2, 
0, 0, 0, 50, 0, 1, 
0, 0, 0, 63, 0, 1, 
0, 0, 0, 49, 9, 2, 
0, 0, 0, 72, 0, 1, 
0, 0, 0, 67, 0, 2, 
0, 0, 0, 72, 0, 1, 
0, 0, 0, 61, 0, 2, 
0, 0, 0, 62, 0, 3, 
0, 0, 0, 66, 0, 1, 
0, 0, 0, 63, 0, 1, 
0, 0, 0, 59, 15, 0, 
0, 0, 0, 82, 1, 3, 
0, 0, 0, 73, 1, 3, 
0, 0, 0, 83, 0, 2, 
0, 0, 0, 67, 0, 1, 
0, 0, 0, 78, 0, 3, 
0, 0, 0, 70, 0, 1, 
0, 0, 0, 82, 0, 4, 
0, 0, 0, 93, 19, 1, 
0, 0, 0, 90, 1, 2, 
0, 0, 0, 87, 0, 4, 
0, 0, 0, 101, 0, 5, 
0, 0, 0, 77, 0, 0, 
0, 0, 0, 99, 2, 3, 
0, 0, 0, 96, 0, 0, 
0, 0, 0, 95, 0, 2, 
0, 0, 0, 87, 16, 4, 
0, 0, 0, 87, 2, 1, 
0, 0, 0, 94, 1, 2, 
0, 0, 0, 74, 0, 2, 
0, 0, 0, 87, 0, 1, 
0, 0, 0, 74, 0, 4, 
0, 0, 0, 84, 0, 1, 
0, 0, 0, 94, 0, 3, 
0, 0, 0, 84, 2, 2, 
0, 0, 0, 95, 0, 1, 
0, 0, 0, 91, 0, 2, 
0, 0, 0, 92, 0, 5, 
0, 0, 0, 84, 0, 4, 
0, 0, 0, 77, 0, 4, 
0, 0, 0, 62, 0, 3, 
0, 0, 0, 93, 0, 3, 
0, 0, 0, 64, 16, 4, 
0, 0, 0, 95, 0, 2, 
0, 0, 0, 73, 0, 1, 
0, 0, 0, 84, 0, 0, 
0, 0, 0, 79, 0, 2, 
0, 0, 0, 60, 0, 3, 
0, 0, 0, 45, 0, 4, 
0, 0, 0, 55, 0, 4, 
0, 0, 0, 53, 24, 2, 
0, 0, 0, 49, 3, 1, 
0, 0, 0, 41, 1, 2, 
0, 0, 0, 52, 0, 0, 
0, 0, 0, 41, 0, 3, 
0, 0, 0, 34, 0, 0, 
0, 0, 0, 29, 0, 3, 
0, 0, 0, 37, 0, 4, 
0, 0, 0, 25, 17, 0, 
0, 0, 0, 26, 0, 3, 
0, 0, 0, 18, 0, 2, 
0, 0, 0, 19, 0, 6, 
0, 0, 0, 17, 0, 0, 
0, 0, 0, 15, 0, 4, 
0, 0, 0, 23, 0, 1, 
0, 0, 0, 12, 0, 1, 
0, 0, 0, 14, 7, 1, 
0, 0, 0, 7, 4, 0, 
0, 0, 0, 12, 3, 2, 
0, 0, 0, 9, 0, 2, 
0, 0, 0, 9, 0, 2, 
0, 0, 0, 13, 0, 1, 
0, 0, 0, 14, 0, 1, 
0, 0, 0, 7, 0, 0, 
0, 0, 0, 8, 24, 3, 
0, 0, 0, 8, 0, 1, 
0, 0, 0, 9, 1, 5, 
0, 0, 0, 9, 0, 1, 
0, 0, 0, 12, 0, 1, 
0, 0, 0, 15, 1, 4, 
0, 0, 0, 16, 0, 0, 
0, 0, 0, 5, 0, 2, 
0, 0, 0, 9, 18, 0, 
0, 0, 0, 19, 1, 0, 
0, 0, 0, 20, 2, 2, 
0, 0, 0, 19, 0, 4, 
0, 0, 0, 22, 0, 1, 
0, 0, 0, 15, 0, 1, 
0, 0, 0, 21, 0, 0, 
0, 0, 0, 16, 0, 3, 
0, 0, 0, 19, 14, 0, 
0, 0, 0, 26, 1, 1, 
0, 0, 0, 30, 1, 1, 
0, 0, 0, 25, 1, 4, 
0, 0, 0, 21, 0, 3, 
0, 0, 0, 23, 1, 2, 
0, 0, 0, 32, 0, 3, 
0, 0, 0, 35, 0, 1, 
0, 0, 0, 36, 4, 2, 
0, 0, 0, 44, 0, 2, 
0, 0, 0, 42, 3, 1, 
0, 0, 0, 35, 0, 3, 
0, 0, 0, 37, 0, 3, 
0, 0, 0, 41, 0, 3, 
0, 0, 0, 49, 0, 1, 
0, 0, 0, 58, 0, 2, 
0, 0, 0, 50, 21, 3, 
0, 0, 0, 34, 1, 2, 
0, 0, 0, 54, 0, 3, 
0, 0, 0, 44, 0, 5, 
0, 0, 0, 41, 0, 2, 
0, 0, 0, 52, 1, 1, 
0, 0, 0, 62, 0, 0, 
0, 0, 0, 63, 0, 3, 
0, 0, 0, 53, 11, 3, 
0, 0, 0, 62, 2, 1, 
0, 0, 0, 72, 1, 1, 
0, 0, 0, 76, 0, 2, 
0, 0, 0, 78, 0, 2, 
