hash1, hash2, hash3, hash4, hash5, hash6, 
0, 797, 0, 1, 52, 3, 
0, 520, 0, 1, 45, 5, 
0, 319, 0, 1, 25, 0, 
0, 399, 0, 0, 36, 2, 
0, 306, 0, 1, 45, 3, 
0, 361, 0, 1, 32, 1, 
0, 219, 0, 1, 26, 2, 
0, 105, 0, 1, 31, 0, 
0, 73, 0, 0, 36, 2, 
0, 350, 0, 1, 37, 3, 
0, 471, 0, 1, 28, 2, 
0, 176, 0, 1, 42, 1, 
0, 168, 0, 1, 43, 3, 
0, 686, 0, 1, 57, 4, 
0, 40, 0, 0, 41, 1, 
0, 373, 0, 1, 41, 0, 
0, 967, 0, 1, 44, 3, 
0, 467, 0, 1, 39, 3, 
0, 174, 0, 0, 41, 2, 
0, 152, 0, 1, 35, 0, 
0, 336, 0, 1, 40, 3, 
0, 1, 0, 0, 25, 3, 
0, 36, 0, 1, 26, 4, 
0, 3, 0, 0, 24, 2, 
0, 0, 0, 0, 41, 2, 
0, 0, 0, 0, 31, 2, 
0, 0, 0, 0, 25, 1, 
0, 0, 0, 0, 30, 1, 
0, 0, 0, 0, 31, 4, 
0, 0, 0, 0, 0, 2, 
0, 1146, 0, 1, 3, 3, 
0, 1407, 0, 1, 3, 1, 
0, 2063, 0, 1, 3, 4, 
0, 1393, 0, 1, 1, 1, 
0, 970, 0, 1, 3, 3, 
0, 1115, 0, 0, 2, 2, 
0, 687, 0, 1, 2, 1, 
0, 805, 0, 1, 4, 3, 
0, 721, 0, 1, 7, 2, 
0, 157, 0, 1, 1, 3, 
0, 140, 0, 0, 0, 4, 
0, 728, 0, 1, 3, 2, 
0, 1058, 0, 1, 4, 1, 
0, 356, 0, 1, 5, 2, 
0, 515, 0, 1, 3, 3, 
0, 1723, 0, 0, 2, 2, 
0, 128, 0, 0, 3, 1, 
0, 1128, 0, 1, 4, 1, 
0, 2496, 0, 1, 4, 3, 
0, 1080, 0, 1, 3, 0, 
0, 826, 0, 1, 3, 1, 
0, 395, 0, 1, 4, 1, 
0, 797, 0, 0, 2, 0, 
0, 0, 0, 0, 3, 1, 
0, 72, 0, 1, 7, 0, 
0, 15, 0, 0, 2, 0, 
0, 0, 0, 0, 3, 1, 
0, 0, 0, 0, 1, 2, 
0, 0, 0, 0, 1, 0, 
0, 0, 0, 0, 2, 2, 
0, 0, 0, 0, 0, 1, 
0, 0, 0, 0, 2, 4, 
0, 0, 0, 0, 1, 1, 
0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 1, 0, 
0, 0, 0, 0, 1, 2, 
0, 0, 0, 0, 1, 2, 
0, 0, 0, 0, 0, 1, 
0, 0, 0, 0, 0, 5, 
0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 2, 
0, 0, 0, 0, 0, 2, 
0, 0, 0, 0, 3, 3, 
0, 0, 0, 0, 2, 3, 
0, 0, 0, 0, 5, 4, 
0, 0, 0, 1, 8, 2, 
0, 0, 0, 0, 5, 1, 
0, 0, 0, 1, 1, 5, 
0, 0, 0, 1, 2, 1, 
0, 0, 0, 0, 2, 6, 
0, 0, 0, 0, 3, 5, 
0, 0, 0, 1, 1, 0, 
0, 0, 0, 1, 0, 5, 
0, 0, 0, 1, 0, 2, 
0, 0, 0, 0, 2, 3, 
0, 0, 0, 0, 1, 4, 
0, 0, 0, 0, 2, 0, 
0, 0, 0, 0, 2, 2, 
0, 0, 0, 0, 1, 2, 
0, 0, 0, 0, 3, 1, 
0, 0, 0, 0, 0, 0, 
0, 0, 0, 2, 6, 1, 
0, 0, 0, 0, 2, 6, 
0, 0, 0, 0, 3, 3, 
0, 0, 0, 0, 2, 3, 
0, 0, 0, 2, 3, 3, 
0, 0, 0, 1, 3, 4, 
0, 0, 0, 1, 3, 2, 
0, 0, 0, 0, 6, 3, 
0, 0, 0, 2, 2, 1, 
0, 0, 0, 0, 3, 1, 
0, 0, 0, 3, 1, 3, 
0, 0, 0, 0, 0, 3, 
0, 0, 0, 1, 1, 4, 
0, 0, 0, 0, 0, 0, 
0, 0, 0, 3, 0, 4, 
0, 0, 0, 2, 0, 1, 
0, 0, 0, 3, 0, 2, 
0, 0, 0, 0, 1, 2, 
0, 0, 0, 1, 2, 3, 
0, 0, 0, 2, 1, 2, 
0, 0, 0, 3, 1, 1, 
0, 0, 0, 2, 1, 0, 
0, 0, 0, 4, 3, 1, 
0, 0, 0, 2, 3, 1, 
0, 0, 0, 3, 1, 3, 
0, 0, 0, 1, 0, 2, 
0, 0, 0, 2, 2, 5, 
0, 0, 0, 1, 1, 2, 
0, 0, 0, 4, 0, 1, 
0, 0, 0, 4, 0, 2, 
0, 0, 0, 3, 0, 3, 
0, 0, 0, 0, 1, 2, 
0, 0, 0, 1, 0, 0, 
0, 0, 0, 1, 1, 0, 
0, 0, 0, 1, 0, 2, 
0, 0, 0, 1, 0, 2, 
0, 0, 0, 2, 0, 3, 
0, 0, 0, 0, 1, 3, 
0, 0, 0, 2, 2, 3, 
0, 0, 0, 4, 0, 1, 
0, 0, 0, 3, 0, 1, 
0, 0, 0, 1, 0, 1, 
0, 0, 0, 5, 0, 2, 
0, 0, 0, 2, 2, 1, 
0, 0, 0, 1, 0, 3, 
0, 0, 0, 0, 2, 2, 
0, 0, 0, 2, 2, 2, 
0, 0, 0, 2, 0, 1, 
0, 0, 0, 3, 0, 2, 
0, 0, 0, 1, 2, 2, 
0, 0, 0, 4, 0, 2, 
0, 0, 0, 4, 0, 1, 
0, 0, 0, 4, 0, 2, 
0, 0, 0, 3, 0, 0, 
0, 0, 0, 6, 1, 1, 
0, 0, 0, 3, 0, 0, 
0, 0, 0, 5, 0, 2, 
0, 0, 0, 3, 9, 3, 
0, 0, 0, 5, 9, 2, 
0, 0, 0, 1, 13, 4, 
0, 0, 0, 6, 9, 3, 
0, 0, 0, 8, 9, 3, 
0, 0, 0, 5, 2, 2, 
0, 0, 0, 3, 4, 0, 
0, 0, 0, 4, 3, 3, 
0, 0, 0, 3, 3, 3, 
0, 0, 0, 4, 3, 1, 
0, 0, 0, 2, 0, 1, 
0, 0, 0, 3, 3, 3, 
0, 0, 0, 0, 5, 0, 
0, 0, 0, 3, 4, 3, 
0, 0, 0, 4, 5, 3, 
0, 0, 0, 3, 5, 1, 
0, 0, 0, 2, 4, 1, 
0, 0, 0, 4, 6, 1, 
0, 0, 0, 2, 6, 3, 
0, 0, 0, 1, 7, 4, 
0, 0, 0, 1, 6, 0, 
0, 0, 0, 1, 4, 3, 
0, 0, 0, 1, 6, 2, 
0, 0, 0, 0, 10, 0, 
0, 0, 0, 2, 6, 4, 
0, 0, 0, 1, 4, 2, 
0, 0, 0, 0, 6, 3, 
0, 0, 0, 0, 8, 2, 
0, 0, 0, 1, 1, 1, 
0, 0, 0, 0, 5, 1, 
0, 0, 0, 0, 3, 2, 
0, 0, 0, 0, 2, 3, 
0, 0, 0, 1, 0, 0, 
0, 0, 0, 0, 0, 1, 
0, 0, 0, 1, 2, 2, 
0, 0, 0, 0, 0, 1, 
0, 0, 0, 0, 1, 1, 
0, 0, 0, 0, 1, 2, 
0, 0, 0, 0, 6, 2, 
0, 0, 0, 0, 3, 0, 
0, 0, 0, 0, 3, 2, 
0, 0, 0, 0, 2, 1, 
0, 0, 0, 0, 1, 0, 
0, 0, 0, 0, 2, 3, 
0, 0, 0, 0, 2, 3, 
0, 0, 0, 0, 1, 1, 
0, 0, 0, 0, 1, 1, 
0, 0, 0, 1, 0, 2, 
0, 0, 0, 0, 1, 2, 
0, 0, 0, 2, 1, 0, 
0, 0, 0, 1, 0, 2, 
0, 0, 0, 1, 0, 4, 
0, 0, 0, 1, 0, 3, 
0, 0, 0, 3, 0, 3, 
0, 0, 0, 1, 1, 4, 
0, 0, 0, 2, 0, 1, 
0, 0, 0, 2, 1, 2, 
0, 0, 0, 4, 0, 1, 
0, 0, 0, 4, 1, 0, 
0, 0, 0, 4, 1, 2, 
0, 0, 0, 6, 0, 2, 
0, 0, 0, 6, 1, 1, 
0, 0, 0, 6, 2, 1, 
0, 0, 0, 4, 4, 2, 
0, 0, 0, 4, 2, 2, 
0, 0, 0, 11, 0, 2, 
0, 0, 0, 7, 0, 3, 
0, 0, 0, 9, 0, 0, 
0, 0, 0, 10, 0, 5, 
0, 0, 0, 7, 0, 1, 
0, 0, 0, 6, 0, 2, 
0, 0, 0, 10, 0, 3, 
0, 0, 0, 19, 0, 4, 
0, 0, 0, 6, 0, 2, 
0, 0, 0, 9, 0, 2, 
0, 0, 0, 7, 0, 6, 
0, 0, 0, 14, 5, 0, 
0, 0, 0, 8, 3, 2, 
0, 0, 0, 11, 4, 5, 
0, 0, 0, 13, 5, 3, 
0, 0, 0, 5, 2, 1, 
0, 0, 0, 10, 0, 3, 
0, 0, 0, 15, 2, 1, 
0, 0, 0, 18, 1, 2, 
0, 0, 0, 11, 1, 1, 
0, 0, 0, 9, 1, 2, 
0, 0, 0, 9, 1, 2, 
0, 0, 0, 11, 2, 4, 
0, 0, 0, 13, 0, 4, 
0, 0, 0, 15, 0, 1, 
0, 0, 0, 14, 2, 2, 
0, 0, 0, 5, 0, 0, 
0, 0, 0, 15, 0, 2, 
0, 0, 0, 21, 1, 1, 
0, 0, 0, 16, 6, 1, 
0, 0, 0, 17, 2, 2, 
0, 0, 0, 21, 0, 3, 
0, 0, 0, 19, 3, 1, 
0, 0, 0, 22, 2, 4, 
0, 0, 0, 14, 2, 3, 
0, 0, 0, 21, 2, 4, 
0, 0, 0, 22, 0, 2, 
0, 0, 0, 23, 4, 1, 
0, 0, 0, 17, 1, 1, 
0, 0, 0, 21, 1, 2, 
0, 0, 0, 13, 3, 1, 
0, 0, 0, 15, 1, 2, 
0, 0, 0, 14, 1, 4, 
0, 0, 0, 19, 0, 1, 
0, 0, 0, 18, 0, 2, 
0, 0, 0, 13, 0, 1, 
0, 0, 0, 23, 1, 2, 
0, 0, 0, 15, 0, 2, 
0, 0, 0, 14, 0, 1, 
0, 0, 0, 21, 0, 2, 
0, 0, 0, 20, 0, 5, 
0, 0, 0, 11, 0, 0, 
0, 0, 0, 12, 0, 3, 
0, 0, 0, 9, 0, 0, 
0, 0, 0, 9, 0, 5, 
0, 0, 0, 13, 0, 2, 
0, 0, 0, 8, 0, 0, 
0, 0, 0, 8, 1, 4, 
0, 0, 0, 6, 0, 4, 
0, 0, 0, 6, 0, 0, 
0, 0, 0, 12, 0, 1, 
0, 0, 0, 5, 0, 1, 
0, 0, 0, 5, 0, 4, 
0, 0, 0, 8, 0, 1, 
0, 0, 0, 3, 0, 2, 
0, 0, 0, 4, 0, 2, 
0, 0, 0, 3, 0, 4, 
0, 0, 0, 3, 0, 4, 
0, 0, 0, 6, 0, 5, 
0, 0, 0, 3, 0, 1, 
0, 0, 0, 2, 0, 6, 
0, 0, 0, 1, 0, 2, 
0, 0, 0, 0, 0, 3, 
0, 0, 0, 1, 0, 3, 
0, 0, 0, 4, 0, 1, 
0, 0, 0, 0, 0, 3, 
0, 0, 0, 0, 0, 1, 
0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 1, 
0, 0, 0, 1, 0, 2, 
0, 0, 0, 2, 0, 2, 
0, 0, 0, 1, 0, 0, 
0, 0, 0, 0, 0, 1, 
0, 0, 0, 3, 0, 0, 
0, 0, 0, 4, 0, 1, 
0, 0, 0, 2, 0, 1, 
0, 0, 0, 3, 1, 1, 
0, 0, 0, 4, 0, 2, 
0, 0, 0, 9, 0, 0, 
0, 0, 0, 3, 0, 1, 
0, 0, 0, 3, 0, 1, 
0, 0, 0, 7, 0, 2, 
0, 0, 0, 9, 0, 1, 
0, 0, 0, 7, 0, 1, 
0, 0, 0, 6, 0, 2, 
0, 0, 0, 6, 0, 1, 
0, 0, 0, 13, 0, 3, 
0, 0, 0, 13, 1, 3, 
0, 0, 0, 14, 1, 4, 
0, 0, 0, 17, 1, 3, 
0, 0, 0, 9, 0, 1, 
0, 0, 0, 20, 0, 0, 
0, 0, 0, 18, 0, 1, 
0, 0, 0, 24, 0, 2, 
0, 0, 0, 15, 0, 4, 
0, 0, 0, 21, 0, 4, 
0, 0, 0, 13, 0, 3, 
0, 0, 0, 17, 0, 6, 
0, 0, 0, 21, 0, 1, 
0, 0, 0, 21, 0, 4, 
0, 0, 0, 17, 0, 2, 
0, 0, 0, 31, 0, 4, 
0, 0, 0, 24, 0, 2, 
0, 0, 0, 26, 0, 3, 
0, 0, 0, 27, 0, 2, 
0, 0, 0, 21, 0, 0, 
0, 0, 0, 20, 0, 2, 
0, 0, 0, 22, 0, 5, 
0, 0, 0, 27, 0, 3, 
0, 0, 0, 31, 0, 3, 
0, 0, 0, 32, 0, 2, 
0, 0, 0, 34, 0, 4, 
0, 0, 0, 30, 0, 0, 
0, 0, 0, 32, 0, 0, 
0, 0, 0, 28, 0, 1, 
0, 0, 0, 29, 0, 2, 
0, 0, 0, 22, 0, 3, 
0, 0, 0, 35, 0, 0, 
0, 0, 0, 32, 0, 3, 
0, 0, 0, 40, 0, 4, 
0, 0, 0, 28, 1, 2, 
0, 0, 0, 43, 0, 0, 
0, 0, 0, 25, 0, 2, 
0, 0, 0, 39, 0, 7, 
0, 0, 0, 41, 0, 4, 
0, 0, 0, 46, 1, 2, 
0, 0, 0, 43, 1, 1, 
0, 0, 0, 47, 0, 1, 
0, 0, 0, 42, 0, 1, 
0, 0, 0, 48, 0, 1, 
0, 0, 0, 38, 0, 2, 
0, 0, 0, 53, 0, 4, 
0, 0, 0, 35, 0, 7, 
0, 0, 0, 54, 0, 4, 
0, 0, 0, 52, 0, 5, 
0, 0, 0, 55, 0, 1, 
0, 0, 0, 51, 0, 7, 
0, 0, 0, 58, 1, 1, 
0, 0, 0, 40, 0, 1, 
0, 0, 0, 45, 0, 3, 
0, 0, 0, 63, 0, 3, 
0, 0, 0, 49, 0, 1, 
0, 0, 0, 46, 0, 2, 
0, 0, 0, 50, 1, 3, 
0, 0, 0, 47, 0, 5, 
0, 0, 0, 44, 1, 3, 
0, 0, 0, 41, 0, 1, 
0, 0, 0, 43, 0, 0, 
0, 0, 0, 41, 0, 0, 
0, 0, 0, 55, 1, 1, 
0, 0, 0, 36, 1, 4, 
0, 0, 0, 44, 1, 2, 
0, 0, 0, 38, 0, 2, 
0, 0, 0, 50, 0, 3, 
0, 0, 0, 32, 0, 2, 
0, 0, 0, 31, 0, 1, 
0, 0, 0, 28, 0, 2, 
0, 0, 0, 29, 0, 3, 
0, 0, 0, 19, 0, 4, 
0, 0, 0, 26, 0, 0, 
0, 0, 0, 28, 0, 0, 
0, 0, 0, 19, 0, 1, 
0, 0, 0, 26, 0, 1, 
0, 0, 0, 21, 1, 0, 
0, 0, 0, 5, 0, 6, 
0, 0, 0, 15, 0, 3, 
0, 0, 0, 13, 0, 2, 
0, 0, 0, 14, 0, 3, 
0, 0, 0, 11, 0, 5, 
0, 0, 0, 11, 0, 4, 
0, 0, 0, 10, 0, 0, 
0, 0, 0, 4, 1, 0, 
0, 0, 0, 8, 0, 2, 
0, 0, 0, 3, 0, 1, 
0, 0, 0, 6, 0, 1, 
0, 0, 0, 2, 0, 3, 
0, 0, 0, 2, 0, 2, 
0, 0, 0, 4, 0, 1, 
0, 0, 0, 4, 0, 1, 
0, 0, 0, 2, 0, 2, 
0, 0, 0, 3, 0, 2, 
0, 0, 0, 4, 0, 2, 
0, 0, 0, 4, 0, 2, 
0, 0, 0, 6, 0, 1, 
0, 0, 0, 7, 0, 3, 
0, 0, 0, 7, 0, 0, 
0, 0, 0, 8, 0, 3, 
0, 0, 0, 8, 0, 6, 
0, 0, 0, 4, 1, 3, 
0, 0, 0, 13, 3, 3, 
0, 0, 0, 4, 1, 1, 
0, 0, 0, 4, 1, 2, 
0, 0, 0, 14, 2, 1, 
0, 0, 0, 13, 0, 0, 
0, 0, 0, 13, 0, 2, 
0, 0, 0, 12, 1, 4, 
0, 0, 0, 14, 1, 2, 
0, 0, 0, 11, 1, 1, 
0, 0, 0, 13, 0, 5, 
0, 0, 0, 12, 0, 1, 
0, 0, 0, 12, 1, 3, 
0, 0, 0, 20, 2, 2, 
0, 0, 0, 19, 2, 1, 
0, 0, 0, 18, 0, 0, 
0, 0, 0, 29, 2, 2, 
0, 0, 0, 29, 1, 0, 
0, 0, 0, 36, 1, 1, 
0, 0, 0, 29, 0, 1, 
0, 0, 0, 26, 0, 1, 
0, 0, 0, 34, 0, 5, 
0, 0, 0, 27, 0, 0, 
0, 0, 0, 25, 2, 2, 
0, 0, 0, 37, 0, 2, 
0, 0, 0, 37, 0, 4, 
0, 0, 0, 39, 4, 2, 
0, 0, 0, 27, 3, 2, 
0, 0, 0, 31, 0, 1, 
0, 0, 0, 33, 0, 3, 
0, 0, 0, 38, 0, 4, 
0, 0, 0, 51, 0, 3, 
0, 0, 0, 42, 1, 2, 
0, 0, 0, 37, 0, 1, 
0, 0, 0, 44, 0, 2, 
0, 0, 0, 41, 1, 1, 
0, 0, 0, 50, 0, 2, 
0, 0, 0, 52, 0, 2, 
0, 0, 0, 57, 4, 3, 
0, 0, 0, 53, 3, 5, 
0, 0, 0, 55, 8, 1, 
0, 0, 0, 67, 5, 2, 
0, 0, 0, 44, 0, 2, 
0, 0, 0, 54, 0, 4, 
0, 0, 0, 64, 0, 3, 
0, 0, 0, 58, 5, 2, 
0, 0, 0, 68, 6, 0, 
0, 0, 0, 60, 1, 1, 
0, 0, 0, 66, 1, 1, 
0, 0, 0, 63, 0, 1, 
0, 0, 0, 78, 4, 0, 
0, 0, 0, 77, 4, 2, 
0, 0, 0, 75, 2, 4, 
0, 0, 0, 88, 1, 5, 
0, 0, 0, 61, 2, 0, 
0, 0, 0, 72, 0, 2, 
0, 0, 0, 76, 0, 0, 
0, 0, 0, 77, 2, 1, 
0, 0, 0, 84, 0, 4, 
0, 0, 0, 69, 1, 0, 
0, 0, 0, 70, 1, 2, 
0, 0, 0, 67, 1, 4, 
0, 0, 0, 77, 1, 4, 
0, 0, 0, 73, 1, 0, 
0, 0, 0, 80, 3, 1, 
0, 0, 0, 59, 4, 2, 
0, 0, 0, 73, 3, 1, 
0, 0, 0, 64, 2, 3, 
0, 0, 0, 72, 1, 4, 
0, 0, 0, 64, 0, 2, 
0, 0, 0, 62, 0, 4, 
0, 0, 0, 53, 0, 1, 
0, 0, 0, 57, 0, 6, 
0, 0, 0, 56, 0, 2, 
0, 0, 0, 48, 0, 5, 
0, 0, 0, 47, 1, 1, 
0, 0, 0, 55, 2, 2, 
0, 0, 0, 38, 0, 3, 
0, 0, 0, 44, 5, 4, 
0, 0, 0, 40, 2, 1, 
0, 0, 0, 35, 0, 1, 
0, 0, 0, 29, 1, 4, 
0, 0, 0, 29, 2, 2, 
0, 0, 0, 23, 3, 4, 
0, 0, 0, 22, 1, 2, 
0, 0, 0, 20, 1, 2, 
0, 0, 0, 20, 0, 0, 
0, 0, 0, 14, 0, 1, 
0, 0, 0, 9, 1, 3, 
0, 0, 0, 12, 0, 3, 
0, 0, 0, 20, 0, 3, 
0, 0, 0, 5, 1, 0, 
0, 0, 0, 11, 0, 0, 
0, 0, 0, 7, 2, 5, 
0, 0, 0, 11, 0, 1, 
0, 0, 0, 9, 2, 0, 
0, 0, 0, 9, 0, 1, 
0, 0, 0, 12, 1, 3, 
0, 0, 0, 7, 0, 2, 
0, 0, 0, 5, 0, 1, 
0, 0, 0, 6, 1, 1, 
0, 0, 0, 5, 1, 3, 
0, 0, 0, 7, 4, 3, 
0, 0, 0, 5, 1, 1, 
0, 0, 0, 12, 0, 0, 
0, 0, 0, 13, 0, 2, 
0, 0, 0, 21, 0, 1, 
0, 0, 0, 12, 0, 2, 
0, 0, 0, 8, 0, 3, 
0, 0, 0, 14, 0, 3, 
0, 0, 0, 11, 0, 1, 
0, 0, 0, 14, 0, 3, 
0, 0, 0, 18, 1, 2, 
0, 0, 0, 18, 1, 2, 
0, 0, 0, 16, 5, 3, 
0, 0, 0, 21, 9, 1, 
0, 0, 0, 26, 16, 3, 
0, 0, 0, 21, 18, 5, 
0, 0, 0, 23, 11, 3, 
0, 0, 0, 22, 5, 1, 
0, 0, 0, 25, 14, 5, 
0, 0, 0, 36, 8, 2, 
0, 0, 0, 33, 3, 3, 
0, 0, 0, 30, 8, 1, 
0, 0, 0, 30, 8, 2, 
0, 0, 0, 34, 7, 2, 
0, 0, 0, 33, 5, 1, 
0, 0, 0, 35, 2, 4, 
0, 0, 0, 40, 7, 1, 
0, 0, 0, 47, 5, 2, 
0, 0, 0, 39, 12, 2, 
0, 0, 0, 41, 7, 1, 
0, 0, 0, 31, 16, 1, 
0, 0, 0, 42, 9, 6, 
0, 0, 0, 62, 15, 3, 
0, 0, 0, 50, 13, 0, 
0, 0, 0, 63, 11, 1, 
0, 0, 0, 49, 7, 0, 
0, 0, 0, 72, 5, 3, 
0, 0, 0, 67, 7, 2, 
0, 0, 0, 72, 21, 0, 
0, 0, 0, 61, 9, 0, 
0, 0, 0, 62, 5, 2, 
0, 0, 0, 66, 11, 2, 
0, 0, 0, 63, 6, 2, 
0, 0, 0, 59, 6, 1, 
0, 0, 0, 82, 1, 2, 
0, 0, 0, 73, 1, 7, 
0, 0, 0, 83, 2, 0, 
0, 0, 0, 67, 1, 2, 
0, 0, 0, 78, 0, 2, 
0, 0, 0, 70, 2, 4, 
0, 0, 0, 82, 3, 3, 
0, 0, 0, 93, 0, 0, 
0, 0, 0, 90, 3, 3, 
0, 0, 0, 87, 3, 1, 
0, 0, 0, 101, 2, 0, 
0, 0, 0, 77, 3, 1, 
0, 0, 0, 99, 0, 1, 
0, 0, 0, 96, 0, 2, 
0, 0, 0, 95, 1, 3, 
0, 0, 0, 87, 1, 3, 
0, 0, 0, 87, 0, 1, 
0, 0, 0, 94, 0, 3, 
0, 0, 0, 74, 0, 1, 
0, 0, 0, 87, 1, 2, 
0, 0, 0, 74, 2, 2, 
0, 0, 0, 84, 1, 5, 
0, 0, 0, 94, 3, 2, 
0, 0, 0, 84, 2, 1, 
0, 0, 0, 95, 4, 5, 
0, 0, 0, 91, 2, 0, 
0, 0, 0, 92, 1, 1, 
0, 0, 0, 84, 1, 3, 
0, 0, 0, 77, 0, 4, 
0, 0, 0, 62, 0, 2, 
0, 0, 0, 93, 2, 3, 
0, 0, 0, 64, 2, 2, 
0, 0, 0, 95, 1, 2, 
0, 0, 0, 73, 0, 2, 
0, 0, 0, 84, 0, 4, 
0, 0, 0, 79, 0, 1, 
0, 0, 0, 60, 0, 4, 
0, 0, 0, 45, 1, 2, 
0, 0, 0, 55, 0, 3, 
0, 0, 0, 53, 0, 1, 
0, 0, 0, 49, 0, 3, 
0, 0, 0, 41, 0, 5, 
0, 0, 0, 52, 0, 3, 
0, 0, 0, 41, 0, 2, 
0, 0, 0, 34, 4, 2, 
0, 0, 0, 29, 1, 2, 
0, 0, 0, 37, 4, 3, 
0, 0, 0, 25, 1, 3, 
0, 0, 0, 26, 0, 2, 
0, 0, 0, 18, 3, 3, 
0, 0, 0, 19, 1, 4, 
0, 0, 0, 17, 5, 2, 
0, 0, 0, 15, 0, 2, 
0, 0, 0, 23, 2, 5, 
0, 0, 0, 12, 0, 1, 
0, 0, 0, 14, 1, 2, 
0, 0, 0, 7, 1, 0, 
0, 0, 0, 12, 1, 0, 
0, 0, 0, 9, 2, 3, 
0, 0, 0, 9, 0, 4, 
0, 0, 0, 13, 2, 6, 
0, 0, 0, 14, 1, 2, 
0, 0, 0, 7, 0, 1, 
0, 0, 0, 8, 4, 3, 
0, 0, 0, 8, 1, 0, 
0, 0, 0, 9, 1, 2, 
0, 0, 0, 9, 1, 2, 
0, 0, 0, 12, 2, 1, 
0, 0, 0, 15, 1, 2, 
0, 0, 0, 16, 1, 2, 
0, 0, 0, 5, 5, 1, 
0, 0, 0, 9, 4, 5, 
0, 0, 0, 19, 0, 0, 
0, 0, 0, 20, 1, 4, 
0, 0, 0, 19, 1, 1, 
0, 0, 0, 22, 3, 2, 
0, 0, 0, 15, 1, 4, 
0, 0, 0, 21, 0, 4, 
0, 0, 0, 16, 0, 1, 
0, 0, 0, 19, 1, 0, 
0, 0, 0, 26, 0, 0, 
0, 0, 0, 30, 1, 3, 
0, 0, 0, 25, 2, 1, 
0, 0, 0, 21, 1, 1, 
0, 0, 0, 23, 0, 2, 
0, 0, 0, 32, 2, 1, 
0, 0, 0, 35, 2, 0, 
0, 0, 0, 36, 0, 2, 
0, 0, 0, 44, 0, 4, 
0, 0, 0, 42, 0, 3, 
0, 0, 0, 35, 1, 1, 
0, 0, 0, 37, 2, 1, 
0, 0, 0, 41, 1, 3, 
0, 0, 0, 49, 0, 1, 
0, 0, 0, 58, 1, 2, 
0, 0, 0, 50, 1, 2, 
0, 0, 0, 34, 0, 5, 
0, 0, 0, 54, 1, 3, 
0, 0, 0, 44, 1, 5, 
0, 0, 0, 41, 0, 1, 
0, 0, 0, 52, 1, 2, 
0, 0, 0, 62, 0, 2, 
0, 0, 0, 63, 1, 3, 
0, 0, 0, 53, 0, 2, 
0, 0, 0, 62, 1, 3, 
0, 0, 0, 72, 1, 4, 
0, 0, 0, 76, 1, 2, 
0, 0, 0, 78, 2, 5, 
